date	sha	tag	metric	value	subject
2024-09-17	205a16764a30	v2.3.5	or_successive/weather_sept_85	8663.5	Merge pull request #447 from RoaringBitmap/fix_returned_value_roaring64_from_unsafe_bytes
2024-09-17	205a16764a30	v2.3.5	and_successive/weather_sept_85	7640.8	Merge pull request #447 from RoaringBitmap/fix_returned_value_roaring64_from_unsafe_bytes
2024-09-17	205a16764a30	v2.3.5	and_cardinality/weather_sept_85	6721.0	Merge pull request #447 from RoaringBitmap/fix_returned_value_roaring64_from_unsafe_bytes
2024-09-17	205a16764a30	v2.3.5	fast_or/weather_sept_85	1938.2	Merge pull request #447 from RoaringBitmap/fix_returned_value_roaring64_from_unsafe_bytes
2024-09-17	205a16764a30	v2.3.5	contains/weather_sept_85	21610.0	Merge pull request #447 from RoaringBitmap/fix_returned_value_roaring64_from_unsafe_bytes
2024-09-17	205a16764a30	v2.3.5	iterate/weather_sept_85	65104.8	Merge pull request #447 from RoaringBitmap/fix_returned_value_roaring64_from_unsafe_bytes
2024-09-17	205a16764a30	v2.3.5	iterate_many/weather_sept_85	16406.4	Merge pull request #447 from RoaringBitmap/fix_returned_value_roaring64_from_unsafe_bytes
2024-09-17	205a16764a30	v2.3.5	to_array/weather_sept_85	17449.9	Merge pull request #447 from RoaringBitmap/fix_returned_value_roaring64_from_unsafe_bytes
2024-09-17	205a16764a30	v2.3.5	deserialize/weather_sept_85	1366.1	Merge pull request #447 from RoaringBitmap/fix_returned_value_roaring64_from_unsafe_bytes
2024-10-09	273d3419f2d8		or_successive/census1881	3080.0	fix typo
2024-10-09	273d3419f2d8		and_successive/census1881	38.7	fix typo
2024-10-09	273d3419f2d8		and_cardinality/census1881	30.1	fix typo
2024-10-09	273d3419f2d8		fast_or/census1881	5082.1	fix typo
2024-10-09	273d3419f2d8		contains/census1881	6403.9	fix typo
2024-10-09	273d3419f2d8		iterate/census1881	3385.9	fix typo
2024-10-09	273d3419f2d8		iterate_many/census1881	476.4	fix typo
2024-10-09	273d3419f2d8		to_array/census1881	807.2	fix typo
2024-10-09	273d3419f2d8		deserialize/census1881	403.9	fix typo
2024-10-09	273d3419f2d8		or_successive/census-income	2276.3	fix typo
2024-10-09	273d3419f2d8		and_successive/census-income	1895.4	fix typo
2024-10-09	273d3419f2d8		and_cardinality/census-income	1480.6	fix typo
2024-10-09	273d3419f2d8		fast_or/census-income	1025.8	fix typo
2024-10-09	273d3419f2d8		contains/census-income	17834.9	fix typo
2024-10-09	273d3419f2d8		iterate/census-income	33591.5	fix typo
2024-10-09	273d3419f2d8		iterate_many/census-income	8002.7	fix typo
2024-10-09	273d3419f2d8		to_array/census-income	7522.0	fix typo
2024-10-09	273d3419f2d8		deserialize/census-income	420.5	fix typo
2024-10-09	273d3419f2d8		or_successive/weather_sept_85	8332.3	fix typo
2024-10-09	273d3419f2d8		and_successive/weather_sept_85	7601.1	fix typo
2024-10-09	273d3419f2d8		and_cardinality/weather_sept_85	6752.4	fix typo
2024-10-09	273d3419f2d8		fast_or/weather_sept_85	1942.4	fix typo
2024-10-09	273d3419f2d8		contains/weather_sept_85	21518.2	fix typo
2024-10-09	273d3419f2d8		iterate/weather_sept_85	65062.3	fix typo
2024-10-09	273d3419f2d8		iterate_many/weather_sept_85	16419.3	fix typo
2024-10-09	273d3419f2d8		to_array/weather_sept_85	16923.7	fix typo
2024-10-09	273d3419f2d8		deserialize/weather_sept_85	1364.5	fix typo
2024-10-23	7b29fcc24d02		or_successive/census1881	3076.1	Update bigendiantests.yml fix go version
2024-10-23	7b29fcc24d02		and_successive/census1881	43.0	Update bigendiantests.yml fix go version
2024-10-23	7b29fcc24d02		and_cardinality/census1881	31.3	Update bigendiantests.yml fix go version
2024-10-23	7b29fcc24d02		fast_or/census1881	5033.9	Update bigendiantests.yml fix go version
2024-10-23	7b29fcc24d02		contains/census1881	6407.6	Update bigendiantests.yml fix go version
2024-10-23	7b29fcc24d02		iterate/census1881	3435.0	Update bigendiantests.yml fix go version
2024-10-23	7b29fcc24d02		iterate_many/census1881	469.6	Update bigendiantests.yml fix go version
2024-10-23	7b29fcc24d02		to_array/census1881	852.9	Update bigendiantests.yml fix go version
2024-10-23	7b29fcc24d02		deserialize/census1881	307.9	Update bigendiantests.yml fix go version
